,id,country_id,league_id,season,stage,date,match_api_id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,B365H,B365D,B365A,BWH,BWD,BWA,result,total_goals,home_shoton,away_shoton,home_shotoff,away_shotoff,home_fouls,away_fouls,home_corner,away_corner,home_ycard,away_ycard,home_rcard,away_rcard,home_cross,away_cross,home_possession,away_possession,home_elo,away_elo,pr_perc_home_win,pr_perc_draw,pr_perc_away_win,goals_diff,home_strength,away_strength,away_elo_rate,away_ma_goals,away_ca_goals,away_ma_pow2_goals,away_ca_pow2_goals,away_ma_sqrt_goals,away_ca_sqrt_goals,away_ma_shotons,away_ca_shotons,away_ma_pow2_shotons,away_ca_pow2_shotons,away_ma_sqrt_shotons,away_ca_sqrt_shotons,away_ma_shotoffs,away_ca_shotoffs,away_ma_pow2_shotoffs,away_ca_pow2_shotoffs,away_ma_sqrt_shotoffs,away_ca_sqrt_shotoffs,away_ma_fouls,away_ca_fouls,away_ma_pow2_fouls,away_ca_pow2_fouls,away_ma_sqrt_fouls,away_ca_sqrt_fouls,away_ma_corners,away_ca_corners,away_ma_pow2_corners,away_ca_pow2_corners,away_ma_sqrt_corners,away_ca_sqrt_corners,away_ma_ycards,away_ca_ycards,away_ma_pow2_ycards,away_ca_pow2_ycards,away_ma_sqrt_ycards,away_ca_sqrt_ycards,away_ma_rcards,away_ca_rcards,away_ma_pow2_rcards,away_ca_pow2_rcards,away_ma_sqrt_rcards,away_ca_sqrt_rcards,away_ma_crosses,away_ca_crosses,away_ma_pow2_crosses,away_ca_pow2_crosses,away_ma_sqrt_crosses,away_ca_sqrt_crosses,away_ma_possessions,away_ca_possessions,away_ma_pow2_possessions,away_ca_pow2_possessions,away_ma_sqrt_possessions,away_ca_sqrt_possessions,home_elo_rate,home_ma_goals,home_ca_goals,home_ma_pow2_goals,home_ca_pow2_goals,home_ma_sqrt_goals,home_ca_sqrt_goals,home_ma_shotons,home_ca_shotons,home_ma_pow2_shotons,home_ca_pow2_shotons,home_ma_sqrt_shotons,home_ca_sqrt_shotons,home_ma_shotoffs,home_ca_shotoffs,home_ma_pow2_shotoffs,home_ca_pow2_shotoffs,home_ma_sqrt_shotoffs,home_ca_sqrt_shotoffs,home_ma_fouls,home_ca_fouls,home_ma_pow2_fouls,home_ca_pow2_fouls,home_ma_sqrt_fouls,home_ca_sqrt_fouls,home_ma_corners,home_ca_corners,home_ma_pow2_corners,home_ca_pow2_corners,home_ma_sqrt_corners,home_ca_sqrt_corners,home_ma_ycards,home_ca_ycards,home_ma_pow2_ycards,home_ca_pow2_ycards,home_ma_sqrt_ycards,home_ca_sqrt_ycards,home_ma_rcards,home_ca_rcards,home_ma_pow2_rcards,home_ca_pow2_rcards,home_ma_sqrt_rcards,home_ca_sqrt_rcards,home_ma_crosses,home_ca_crosses,home_ma_pow2_crosses,home_ca_pow2_crosses,home_ma_sqrt_crosses,home_ca_sqrt_crosses,home_ma_possessions,home_ca_possessions,home_ma_pow2_possessions,home_ca_pow2_possessions,home_ma_sqrt_possessions,home_ca_sqrt_possessions
77,7886,7809,7809,2008/2009,17,2008-12-13 00:00:00,499466,8177,8295,4,0,1.5,4.0,6.5,1.45,4.0,6.25,1,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,50.0,50.0,1060,950,0.0,0.0,0.0,0,2.0,2.0,961.0,1.2,1.0,1.44,1.0,1.0954451150103321,1.0,1.6,1.0,2.5600000000000005,1.0,1.2649110640673518,1.0,1.4,0.875,1.9599999999999997,0.765625,1.1832159566199232,0.9354143466934853,1.8,1.125,3.24,1.265625,1.3416407864998738,1.0606601717798212,1.4,0.875,1.9599999999999997,0.765625,1.1832159566199232,0.9354143466934853,1.6,2.125,2.5600000000000005,4.515625,1.2649110640673518,1.4577379737113252,0.0,0.125,0.0,0.015625,0.0,0.3535533905932738,1.8,1.125,3.24,1.265625,1.3416407864998738,1.0606601717798212,49.934000000000005,49.95875,2493.4043560000005,2495.8767015625003,7.066399366013783,7.068150394551605,1049.0,1.6,1.75,2.5600000000000005,3.0625,1.2649110640673518,1.3228756555322954,2.0,1.375,4.0,1.890625,1.4142135623730951,1.1726039399558574,1.2,1.0,1.44,1.0,1.0954451150103321,1.0,6.6,5.375,43.559999999999995,28.890625,2.569046515733026,2.318404623873926,1.8,1.5,3.24,2.25,1.3416407864998738,1.224744871391589,2.0,1.75,4.0,3.0625,1.4142135623730951,1.3228756555322954,0.0,0.0,0.0,0.0,0.0,0.0,3.8,3.875,14.44,15.015625,1.9493588689617927,1.9685019685029528,47.55,46.9375,2261.0024999999996,2203.12890625,6.895650803223725,6.85109480302236
78,7887,7809,7809,2008/2009,17,2008-12-13 00:00:00,499467,9911,8722,1,2,2.1,3.3,3.5,2.2,3.15,3.05,-1,3,0,0,0,0,0,0,0,0,1,2,0,2,0,0,50.0,50.0,934,964,0.0,0.0,0.0,0,1.0,1.0,949.0,1.2,1.25,1.44,1.5625,1.0954451150103321,1.118033988749895,4.2,2.625,17.64,6.890625,2.04939015319192,1.620185174601965,4.2,2.625,17.64,6.890625,2.04939015319192,1.620185174601965,12.6,7.875,158.76,62.015625,3.5496478698597698,2.806243040080456,4.8,3.0,23.04,9.0,2.1908902300206643,1.7320508075688772,2.4,2.625,5.76,6.890625,1.5491933384829668,1.620185174601965,0.2,0.125,0.04000000000000001,0.015625,0.4472135954999579,0.3535533905932738,8.6,5.375,73.96,28.890625,2.932575659723036,2.318404623873926,49.034000000000006,49.39625,2404.3331560000006,2439.9895140625003,7.002428150291869,7.0282465807625165,949.0,0.8,0.75,0.6400000000000001,0.5625,0.8944271909999159,0.8660254037844386,1.2,1.125,1.44,1.265625,1.0954451150103321,1.0606601717798212,2.2,1.625,4.840000000000001,2.640625,1.4832396974191326,1.2747548783981961,4.4,5.25,19.360000000000003,27.5625,2.0976176963403033,2.29128784747792,3.0,2.625,9.0,6.890625,1.7320508075688772,1.620185174601965,2.4,2.75,5.76,7.5625,1.5491933384829668,1.6583123951777,0.2,0.25,0.04000000000000001,0.0625,0.4472135954999579,0.5,2.0,2.875,4.0,8.265625,1.4142135623730951,1.695582495781317,49.60000000000001,47.575,2460.1600000000008,2263.3806250000002,7.042726744663605,6.897463301823359
79,7888,7809,7809,2008/2009,17,2008-12-13 00:00:00,499468,9904,9912,1,1,1.8,3.5,4.5,1.75,3.25,4.55,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,50.0,50.0,961,978,0.0,0.0,0.0,0,1.0,1.0,979.0,0.4,0.75,0.16000000000000003,0.5625,0.6324555320336759,0.8660254037844386,0.0,0.75,0.0,0.5625,0.0,0.8660254037844386,0.0,0.625,0.0,0.390625,0.0,0.7905694150420949,0.0,1.625,0.0,2.640625,0.0,1.2747548783981961,0.0,0.5,0.0,0.25,0.0,0.7071067811865476,1.8,2.75,3.24,7.5625,1.3416407864998738,1.6583123951777,0.0,0.125,0.0,0.015625,0.0,0.3535533905932738,0.0,2.0,0.0,4.0,0.0,1.4142135623730951,50.0,50.0,2500.0,2500.0,7.0710678118654755,7.0710678118654755,960.0,1.2,1.125,1.44,1.265625,1.0954451150103321,1.0606601717798212,0.8,0.5,0.6400000000000001,0.25,0.8944271909999159,0.7071067811865476,2.0,1.25,4.0,1.5625,1.4142135623730951,1.118033988749895,7.0,4.375,49.0,19.140625,2.6457513110645907,2.091650066335189,1.6,1.0,2.5600000000000005,1.0,1.2649110640673518,1.0,1.2,1.25,1.44,1.5625,1.0954451150103321,1.118033988749895,0.4,0.25,0.16000000000000003,0.0625,0.6324555320336759,0.5,4.0,2.5,16.0,6.25,2.0,1.5811388300841898,49.4,49.625,2440.3599999999997,2462.640625,7.0285133563222315,7.044501401802686
80,7889,7809,7809,2008/2009,17,2008-12-14 00:00:00,499469,8226,10189,1,1,2.1,3.4,3.1,1.95,3.3,3.55,0,2,5,1,6,3,15,24,11,4,2,5,0,2,20,7,46.0,54.0,1051,1026,0.0,0.0,0.0,0,0.0,3.0,1025.0,1.2,1.75,1.44,3.0625,1.0954451150103321,1.3228756555322954,2.8,1.75,7.839999999999999,3.0625,1.6733200530681511,1.3228756555322954,3.2,2.0,10.240000000000002,4.0,1.7888543819998317,1.4142135623730951,10.8,6.75,116.64000000000001,45.5625,3.286335345030997,2.598076211353316,5.2,3.25,27.040000000000003,10.5625,2.280350850198276,1.8027756377319946,1.8,1.875,3.24,3.515625,1.3416407864998738,1.3693063937629153,0.0,0.125,0.0,0.015625,0.0,0.3535533905932738,9.4,5.875,88.36000000000001,34.515625,3.0659419433511785,2.4238399287081647,56.184000000000005,53.865,3156.6418560000006,2901.4382250000003,7.495598708575587,7.339277893635041,1052.0,2.0,2.5,4.0,6.25,1.4142135623730951,1.5811388300841898,0.8,0.5,0.6400000000000001,0.25,0.8944271909999159,0.7071067811865476,1.2,0.75,1.44,0.5625,1.0954451150103321,0.8660254037844386,5.8,3.625,33.64,13.140625,2.4083189157584592,1.9039432764659772,0.6,0.375,0.36,0.140625,0.7745966692414834,0.6123724356957945,2.8,2.5,7.839999999999999,6.25,1.6733200530681511,1.5811388300841898,0.2,0.125,0.04000000000000001,0.015625,0.4472135954999579,0.3535533905932738,2.6,1.625,6.760000000000001,2.640625,1.61245154965971,1.2747548783981961,48.75,49.21875,2376.5625,2422.4853515625,6.98212002188447,7.0156076002011405
81,7890,7809,7809,2008/2009,18,2009-01-30 00:00:00,499470,9790,9823,1,0,3.8,3.4,2.0,3.6,3.25,1.95,1,1,6,10,8,9,23,14,5,7,4,2,0,0,14,18,40.0,60.0,1058,1061,0.0,1.0,0.0,0,2.0,3.0,1078.0,2.4,2.3333333333333335,5.76,5.4444444444444455,1.5491933384829668,1.5275252316519468,1.8,1.1111111111111112,3.24,1.234567901234568,1.3416407864998738,1.0540925533894598,3.6,2.111111111111111,12.96,4.45679012345679,1.8973665961010275,1.4529663145135578,11.8,8.555555555555555,139.24,73.19753086419753,3.4351128074635335,2.9249881291307074,2.2,1.3333333333333333,4.840000000000001,1.7777777777777777,1.4832396974191326,1.1547005383792515,2.2,2.4444444444444446,4.840000000000001,5.975308641975309,1.4832396974191326,1.5634719199411433,0.2,0.1111111111111111,0.04000000000000001,0.012345679012345678,0.4472135954999579,0.3333333333333333,10.8,6.111111111111111,116.64000000000001,37.34567901234568,3.286335345030997,2.4720661623652207,50.15,48.02777777777778,2515.0225,2306.667438271605,7.0816664705420855,6.93020762876393,1041.0,1.4,1.4444444444444444,1.9599999999999997,2.0864197530864197,1.1832159566199232,1.2018504251546631,2.2,1.4444444444444444,4.840000000000001,2.0864197530864197,1.4832396974191326,1.2018504251546631,0.8,0.7777777777777778,0.6400000000000001,0.6049382716049383,0.8944271909999159,0.8819171036881969,5.6,4.444444444444445,31.359999999999996,19.75308641975309,2.3664319132398464,2.1081851067789197,1.6,1.1111111111111112,2.5600000000000005,1.234567901234568,1.2649110640673518,1.0540925533894598,1.8,1.7777777777777777,3.24,3.1604938271604937,1.3416407864998738,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.4,2.5555555555555554,5.76,6.530864197530863,1.5491933384829668,1.5986105077709065,47.2,48.19444444444444,2227.84,2322.704475308642,6.870225614927067,6.942221866552844
82,7891,7809,7809,2008/2009,18,2009-01-31 00:00:00,499471,9789,8178,1,1,2.6,3.25,2.75,2.55,3.2,2.55,0,2,4,9,1,10,22,21,4,3,1,1,0,0,12,11,44.0,56.0,1044,1012,1.0,0.0,0.0,1,3.0,3.0,1011.0,1.4,1.7777777777777777,1.9599999999999997,3.1604938271604937,1.1832159566199232,1.3333333333333333,1.8,2.0,3.24,4.0,1.3416407864998738,1.4142135623730951,1.2,2.4444444444444446,1.44,5.975308641975309,1.0954451150103321,1.5634719199411433,3.8,5.111111111111111,14.44,26.123456790123452,1.9493588689617927,2.260776661041756,1.4,2.2222222222222223,1.9599999999999997,4.938271604938272,1.1832159566199232,1.4907119849998598,1.2,1.3333333333333333,1.44,1.7777777777777777,1.0954451150103321,1.1547005383792515,0.4,0.2222222222222222,0.16000000000000003,0.04938271604938271,0.6324555320336759,0.4714045207910317,3.2,6.333333333333333,10.240000000000002,40.11111111111111,1.7888543819998317,2.516611478423583,51.1,52.666666666666664,2611.21,2773.7777777777774,7.148426400264607,7.2571803523590805,1045.0,1.4,1.4444444444444444,1.9599999999999997,2.0864197530864197,1.1832159566199232,1.2018504251546631,1.6,1.5555555555555556,2.5600000000000005,2.419753086419753,1.2649110640673518,1.247219128924647,1.8,2.6666666666666665,3.24,7.111111111111111,1.3416407864998738,1.632993161855452,6.0,6.555555555555555,36.0,42.9753086419753,2.449489742783178,2.560381915956203,1.6,1.8888888888888888,2.5600000000000005,3.567901234567901,1.2649110640673518,1.3743685418725535,1.6,1.6666666666666667,2.5600000000000005,2.777777777777778,1.2649110640673518,1.2909944487358056,0.2,0.2222222222222222,0.04000000000000001,0.04938271604938271,0.4472135954999579,0.4714045207910317,2.2,4.888888888888889,4.840000000000001,23.901234567901238,1.4832396974191326,2.211083193570267,50.06599999999999,52.22,2506.604355999999,2726.9284,7.07573317755835,7.226340706055867
83,7892,7809,7809,2008/2009,18,2009-01-31 00:00:00,499472,10269,9788,2,0,1.4,4.5,8.0,1.4,4.5,6.15,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,50.0,50.0,1015,911,1.0,0.0,0.0,2,2.0,1.0,923.0,1.2,1.1111111111111112,1.44,1.234567901234568,1.0954451150103321,1.0540925533894598,0.4,0.2222222222222222,0.16000000000000003,0.04938271604938271,0.6324555320336759,0.4714045207910317,0.6,0.3333333333333333,0.36,0.1111111111111111,0.7745966692414834,0.5773502691896257,6.0,3.3333333333333335,36.0,11.111111111111112,2.449489742783178,1.8257418583505538,0.8,0.4444444444444444,0.6400000000000001,0.19753086419753085,0.8944271909999159,0.6666666666666666,2.4,2.4444444444444446,5.76,5.975308641975309,1.5491933384829668,1.5634719199411433,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.3333333333333333,0.36,0.1111111111111111,0.7745966692414834,0.5773502691896257,50.0,50.0,2500.0,2500.0,7.0710678118654755,7.0710678118654755,1003.0,1.6,1.5555555555555556,2.5600000000000005,2.419753086419753,1.2649110640673518,1.247219128924647,1.8,1.0,3.24,1.0,1.3416407864998738,1.0,4.6,2.5555555555555554,21.159999999999997,6.530864197530863,2.1447610589527217,1.5986105077709065,12.0,6.666666666666667,144.0,44.44444444444445,3.4641016151377544,2.581988897471611,3.0,1.6666666666666667,9.0,2.777777777777778,1.7320508075688772,1.2909944487358056,1.6,1.8888888888888888,2.5600000000000005,3.567901234567901,1.2649110640673518,1.3743685418725535,0.0,0.0,0.0,0.0,0.0,0.0,5.8,3.2222222222222223,33.64,10.382716049382717,2.4083189157584592,1.7950549357115013,47.866,48.81444444444444,2291.153956,2382.849986419753,6.918525854544449,6.986733460240518
84,7893,7809,7809,2008/2009,18,2009-02-01 00:00:00,499473,8697,9912,1,2,1.36,4.75,9.0,1.35,4.6,7.1,-1,3,8,1,8,2,15,14,14,1,2,2,0,0,25,7,72.75,27.25,996,994,0.0,1.0,0.0,0,2.0,1.0,978.0,0.6,0.7777777777777778,0.36,0.6049382716049383,0.7745966692414834,0.8819171036881969,0.0,0.6666666666666666,0.0,0.4444444444444444,0.0,0.816496580927726,0.0,0.5555555555555556,0.0,0.308641975308642,0.0,0.7453559924999299,0.0,1.4444444444444444,0.0,2.0864197530864197,0.0,1.2018504251546631,0.0,0.4444444444444444,0.0,0.19753086419753085,0.0,0.6666666666666666,1.6,2.5555555555555554,2.5600000000000005,6.530864197530863,1.2649110640673518,1.5986105077709065,0.0,0.1111111111111111,0.0,0.012345679012345678,0.0,0.3333333333333333,0.0,1.7777777777777777,0.0,3.1604938271604937,0.0,1.3333333333333333,50.0,50.0,2500.0,2500.0,7.0710678118654755,7.0710678118654755,1012.0,2.2,2.0,4.840000000000001,4.0,1.4832396974191326,1.4142135623730951,2.2,3.4444444444444446,4.840000000000001,11.8641975308642,1.4832396974191326,1.855921454276674,4.2,4.777777777777778,17.64,22.827160493827158,2.04939015319192,2.185812841434,7.6,8.11111111111111,57.76,65.79012345679011,2.756809750418044,2.848001248439177,2.4,2.6666666666666665,5.76,7.111111111111111,1.5491933384829668,1.632993161855452,1.2,1.3333333333333333,1.44,1.7777777777777777,1.0954451150103321,1.1547005383792515,0.2,0.2222222222222222,0.04000000000000001,0.04938271604938271,0.4472135954999579,0.4714045207910317,5.2,8.222222222222221,27.040000000000003,67.60493827160492,2.280350850198276,2.8674417556808756,54.666,53.897777777777776,2988.3715559999996,2904.9704493827157,7.393645920653761,7.341510592362976
85,7894,7809,7809,2008/2009,18,2009-01-31 00:00:00,499474,8177,9810,2,1,1.72,3.5,5.0,1.7,3.3,4.8,1,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,50.0,50.0,1071,964,1.0,0.0,0.0,2,2.0,1.0,975.0,1.6,1.4444444444444444,2.5600000000000005,2.0864197530864197,1.2649110640673518,1.2018504251546631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.5555555555555556,2.5600000000000005,2.419753086419753,1.2649110640673518,1.247219128924647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,2500.0,2500.0,7.0710678118654755,7.0710678118654755,1060.0,2.2,2.0,4.840000000000001,4.0,1.4832396974191326,1.4142135623730951,2.0,1.2222222222222223,4.0,1.4938271604938274,1.4142135623730951,1.1055415967851334,1.2,0.8888888888888888,1.44,0.7901234567901234,1.0954451150103321,0.9428090415820634,6.6,4.777777777777778,43.559999999999995,22.827160493827158,2.569046515733026,2.185812841434,1.8,1.3333333333333333,3.24,1.7777777777777777,1.3416407864998738,1.1547005383792515,2.0,1.7777777777777777,4.0,3.1604938271604937,1.4142135623730951,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,3.8,3.4444444444444446,14.44,11.8641975308642,1.9493588689617927,1.855921454276674,47.55,47.27777777777778,2261.0024999999996,2235.1882716049386,6.895650803223725,6.875883781578756
86,7895,7809,7809,2008/2009,18,2009-01-31 00:00:00,499475,8722,8721,1,1,3.5,3.3,2.1,3.25,3.15,2.1,0,2,0,0,0,0,0,0,0,0,4,2,0,0,0,0,50.0,50.0,966,1020,0.0,0.0,1.0,-1,1.0,2.0,1022.0,1.8,1.8888888888888888,3.24,3.567901234567901,1.3416407864998738,1.3743685418725535,1.2,1.0,1.44,1.0,1.0954451150103321,1.0,2.0,1.6666666666666667,4.0,2.777777777777778,1.4142135623730951,1.2909944487358056,3.4,3.2222222222222223,11.559999999999999,10.382716049382717,1.8439088914585775,1.7950549357115013,1.4,1.2222222222222223,1.9599999999999997,1.4938271604938274,1.1832159566199232,1.1055415967851334,2.0,1.3333333333333333,4.0,1.7777777777777777,1.4142135623730951,1.1547005383792515,0.0,0.0,0.0,0.0,0.0,0.0,2.2,2.4444444444444446,4.840000000000001,5.975308641975309,1.4832396974191326,1.5634719199411433,52.2,49.22222222222222,2724.84,2422.8271604938273,7.224956747275377,7.01585505994973,964.0,1.2,1.3333333333333333,1.44,1.7777777777777777,1.0954451150103321,1.1547005383792515,3.2,2.3333333333333335,10.240000000000002,5.4444444444444455,1.7888543819998317,1.5275252316519468,3.2,2.3333333333333335,10.240000000000002,5.4444444444444455,1.7888543819998317,1.5275252316519468,9.4,7.0,88.36000000000001,49.0,3.0659419433511785,2.6457513110645907,3.0,2.6666666666666665,9.0,7.111111111111111,1.7320508075688772,1.632993161855452,2.2,2.5555555555555554,4.840000000000001,6.530864197530863,1.4832396974191326,1.5986105077709065,0.6,0.3333333333333333,0.36,0.1111111111111111,0.7745966692414834,0.5773502691896257,6.8,4.777777777777778,46.239999999999995,22.827160493827158,2.6076809620810595,2.185812841434,48.034000000000006,49.46333333333334,2307.2651560000004,2446.6213444444447,6.93065653455717,7.033017370470041
87,7896,7809,7809,2008/2009,18,2009-02-01 00:00:00,499476,9911,8295,2,0,2.0,3.3,3.8,2.0,3.2,3.5,1,2,0,0,0,0,0,0,0,0,2,3,0,0,0,0,50.0,50.0,950,934,0.0,0.0,1.0,-1,1.0,2.0,950.0,0.6,0.8888888888888888,0.36,0.7901234567901234,0.7745966692414834,0.9428090415820634,1.6,0.8888888888888888,2.5600000000000005,0.7901234567901234,1.2649110640673518,0.9428090415820634,1.4,0.7777777777777778,1.9599999999999997,0.6049382716049383,1.1832159566199232,0.8819171036881969,1.8,1.0,3.24,1.0,1.3416407864998738,1.0,1.4,0.7777777777777778,1.9599999999999997,0.6049382716049383,1.1832159566199232,0.8819171036881969,1.4,1.8888888888888888,1.9599999999999997,3.567901234567901,1.1832159566199232,1.3743685418725535,0.0,0.1111111111111111,0.0,0.012345679012345678,0.0,0.3333333333333333,1.8,1.0,3.24,1.0,1.3416407864998738,1.0,49.934000000000005,49.96333333333334,2493.4043560000005,2496.3346777777783,7.066399366013783,7.068474611493865,934.0,1.0,0.7777777777777778,1.0,0.6049382716049383,1.0,0.8819171036881969,1.2,1.0,1.44,1.0,1.0954451150103321,1.0,2.2,1.4444444444444444,4.840000000000001,2.0864197530864197,1.4832396974191326,1.2018504251546631,4.4,4.666666666666667,19.360000000000003,21.777777777777782,2.0976176963403033,2.160246899469287,3.0,2.3333333333333335,9.0,5.4444444444444455,1.7320508075688772,1.5275252316519468,2.4,2.5555555555555554,5.76,6.530864197530863,1.5491933384829668,1.5986105077709065,0.2,0.2222222222222222,0.04000000000000001,0.04938271604938271,0.4472135954999579,0.4714045207910317,2.0,2.5555555555555554,4.0,6.530864197530863,1.4142135623730951,1.5986105077709065,49.6,47.84444444444445,2460.1600000000003,2289.090864197531,7.042726744663604,6.916967864927844
88,7897,7809,7809,2008/2009,18,2009-01-31 00:00:00,499477,9904,10189,1,0,3.0,3.25,2.37,2.85,3.2,2.3,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,50.0,50.0,979,1008,0.0,0.0,1.0,-3,1.0,3.0,1026.0,1.2,1.6666666666666667,1.44,2.777777777777778,1.0954451150103321,1.2909944487358056,1.6,1.6666666666666667,2.5600000000000005,2.777777777777778,1.2649110640673518,1.2909944487358056,2.8,2.111111111111111,7.839999999999999,4.45679012345679,1.6733200530681511,1.4529663145135578,11.8,8.666666666666666,139.24,75.1111111111111,3.4351128074635335,2.943920288775949,2.4,3.3333333333333335,5.76,11.111111111111112,1.5491933384829668,1.8257418583505538,2.4,2.2222222222222223,5.76,4.938271604938272,1.5491933384829668,1.4907119849998598,0.4,0.3333333333333333,0.16000000000000003,0.1111111111111111,0.6324555320336759,0.5773502691896257,8.2,6.0,67.24,36.0,2.8635642126552705,2.449489742783178,53.284000000000006,53.88,2839.184656000001,2903.0544000000004,7.299589029527621,7.340299721401028,961.0,1.2,1.1111111111111112,1.44,1.234567901234568,1.0954451150103321,1.0540925533894598,0.6,0.4444444444444444,0.36,0.19753086419753085,0.7745966692414834,0.6666666666666666,1.0,1.1111111111111112,1.0,1.234567901234568,1.0,1.0540925533894598,3.2,3.888888888888889,10.240000000000002,15.123456790123456,1.7888543819998317,1.9720265943665387,1.0,0.8888888888888888,1.0,0.7901234567901234,1.0,0.9428090415820634,0.8,1.2222222222222223,0.6400000000000001,1.4938271604938274,0.8944271909999159,1.1055415967851334,0.2,0.2222222222222222,0.04000000000000001,0.04938271604938271,0.4472135954999579,0.4714045207910317,2.2,2.2222222222222223,4.840000000000001,4.938271604938272,1.4832396974191326,1.4907119849998598,50.4,49.666666666666664,2540.16,2466.7777777777774,7.0992957397195395,7.047458170621991
89,7898,7809,7809,2008/2009,18,2009-01-31 00:00:00,499478,8226,8398,2,0,1.44,4.5,7.0,1.4,4.5,6.15,1,2,0,0,0,0,0,0,0,0,4,2,0,0,0,0,50.0,50.0,1062,955,1.0,0.0,0.0,3,0.0,1.0,966.0,1.2,0.7777777777777778,1.44,0.6049382716049383,1.0954451150103321,0.8819171036881969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,2.0,3.24,4.0,1.3416407864998738,1.4142135623730951,0.0,0.1111111111111111,0.0,0.012345679012345678,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,2500.0,2500.0,7.0710678118654755,7.0710678118654755,1051.0,2.2,2.3333333333333335,4.840000000000001,5.4444444444444455,1.4832396974191326,1.5275252316519468,1.8,1.0,3.24,1.0,1.3416407864998738,1.0,2.4,1.3333333333333333,5.76,1.7777777777777777,1.5491933384829668,1.1547005383792515,8.8,4.888888888888889,77.44000000000001,23.901234567901238,2.9664793948382653,2.211083193570267,2.8,1.5555555555555556,7.839999999999999,2.419753086419753,1.6733200530681511,1.247219128924647,2.6,2.4444444444444446,6.760000000000001,5.975308641975309,1.61245154965971,1.5634719199411433,0.2,0.1111111111111111,0.04000000000000001,0.012345679012345678,0.4472135954999579,0.3333333333333333,6.6,3.6666666666666665,43.559999999999995,13.444444444444443,2.569046515733026,1.9148542155126762,47.95,48.861111111111114,2299.2025000000003,2387.408179012346,6.924593850905626,6.990072325170257
90,7899,7809,7809,2008/2009,19,2009-02-08 00:00:00,499479,9823,9789,3,1,1.44,4.0,8.0,1.37,4.1,8.1,1,4,14,3,17,7,8,15,11,2,1,3,0,0,18,5,62.17,37.83,1075,1030,0.0,0.0,0.0,0,3.0,3.0,1044.0,0.8,1.4,0.6400000000000001,1.9599999999999997,0.8944271909999159,1.1832159566199232,2.4,1.8,5.76,3.24,1.5491933384829668,1.3416407864998738,2.0,2.5,4.0,6.25,1.4142135623730951,1.5811388300841898,10.4,8.1,108.16000000000001,65.61,3.22490309931942,2.8460498941515415,2.4,2.1,5.76,4.41,1.5491933384829668,1.449137674618944,1.8,1.6,3.24,2.5600000000000005,1.3416407864998738,1.2649110640673518,0.2,0.2,0.04000000000000001,0.04000000000000001,0.4472135954999579,0.4472135954999579,4.6,5.6,21.159999999999997,31.359999999999996,2.1447610589527217,2.3664319132398464,48.865999999999985,51.398,2387.8859559999987,2641.7544040000002,6.990422018733918,7.169239848128949,1061.0,2.0,2.1,4.0,4.41,1.4142135623730951,1.449137674618944,3.8,2.0,14.44,4.0,1.9493588689617927,1.4142135623730951,5.4,2.8,29.160000000000004,7.839999999999999,2.32379000772445,1.6733200530681511,14.6,9.1,213.16,82.80999999999999,3.82099463490856,3.0166206257996713,3.6,1.9,12.96,3.61,1.8973665961010275,1.378404875209022,2.0,2.4,4.0,5.76,1.4142135623730951,1.5491933384829668,0.2,0.1,0.04000000000000001,0.010000000000000002,0.4472135954999579,0.31622776601683794,14.4,7.3,207.36,53.29,3.794733192202055,2.701851217221259,52.15,49.225,2719.6225,2423.100625,7.221495689952325,7.016053021464419
