,id,country_id,league_id,season,stage,date,match_api_id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,B365H,B365D,B365A,BWH,BWD,BWA,result,total_goals,home_shoton,away_shoton,home_shotoff,away_shotoff,home_fouls,away_fouls,home_corner,away_corner,home_ycard,away_ycard,home_rcard,away_rcard,home_cross,away_cross,home_possession,away_possession,home_elo,away_elo,pr_perc_home_win,pr_perc_draw,pr_perc_away_win,goals_diff,home_strength,away_strength,away_elo_rate,away_ma_goals,away_ca_goals,away_ma_pow2_goals,away_ca_pow2_goals,away_ma_sqrt_goals,away_ca_sqrt_goals,away_ma_shotons,away_ca_shotons,away_ma_pow2_shotons,away_ca_pow2_shotons,away_ma_sqrt_shotons,away_ca_sqrt_shotons,away_ma_shotoffs,away_ca_shotoffs,away_ma_pow2_shotoffs,away_ca_pow2_shotoffs,away_ma_sqrt_shotoffs,away_ca_sqrt_shotoffs,away_ma_fouls,away_ca_fouls,away_ma_pow2_fouls,away_ca_pow2_fouls,away_ma_sqrt_fouls,away_ca_sqrt_fouls,away_ma_corners,away_ca_corners,away_ma_pow2_corners,away_ca_pow2_corners,away_ma_sqrt_corners,away_ca_sqrt_corners,away_ma_ycards,away_ca_ycards,away_ma_pow2_ycards,away_ca_pow2_ycards,away_ma_sqrt_ycards,away_ca_sqrt_ycards,away_ma_rcards,away_ca_rcards,away_ma_pow2_rcards,away_ca_pow2_rcards,away_ma_sqrt_rcards,away_ca_sqrt_rcards,away_ma_crosses,away_ca_crosses,away_ma_pow2_crosses,away_ca_pow2_crosses,away_ma_sqrt_crosses,away_ca_sqrt_crosses,away_ma_possessions,away_ca_possessions,away_ma_pow2_possessions,away_ca_pow2_possessions,away_ma_sqrt_possessions,away_ca_sqrt_possessions,home_elo_rate,home_ma_goals,home_ca_goals,home_ma_pow2_goals,home_ca_pow2_goals,home_ma_sqrt_goals,home_ca_sqrt_goals,home_ma_shotons,home_ca_shotons,home_ma_pow2_shotons,home_ca_pow2_shotons,home_ma_sqrt_shotons,home_ca_sqrt_shotons,home_ma_shotoffs,home_ca_shotoffs,home_ma_pow2_shotoffs,home_ca_pow2_shotoffs,home_ma_sqrt_shotoffs,home_ca_sqrt_shotoffs,home_ma_fouls,home_ca_fouls,home_ma_pow2_fouls,home_ca_pow2_fouls,home_ma_sqrt_fouls,home_ca_sqrt_fouls,home_ma_corners,home_ca_corners,home_ma_pow2_corners,home_ca_pow2_corners,home_ma_sqrt_corners,home_ca_sqrt_corners,home_ma_ycards,home_ca_ycards,home_ma_pow2_ycards,home_ca_pow2_ycards,home_ma_sqrt_ycards,home_ca_sqrt_ycards,home_ma_rcards,home_ca_rcards,home_ma_pow2_rcards,home_ca_pow2_rcards,home_ma_sqrt_rcards,home_ca_sqrt_rcards,home_ma_crosses,home_ca_crosses,home_ma_pow2_crosses,home_ca_pow2_crosses,home_ma_sqrt_crosses,home_ca_sqrt_crosses,home_ma_possessions,home_ca_possessions,home_ma_pow2_possessions,home_ca_pow2_possessions,home_ma_sqrt_possessions,home_ca_sqrt_possessions
50,1779,1729,1729,2008/2009,14,2008-11-22 00:00:00,489172,8650,9879,0,0,1.25,5.5,15.0,1.22,5.25,11.0,0,0,8,5,12,0,7,7,9,3,0,0,0,0,18,7,46.25,53.75,1039,1019,0.0,0.0,0.0,0,3.0,1.0,1018.0,1.4,1.4,1.9599999999999997,1.9599999999999997,1.1832159566199232,1.1832159566199232,6.0,6.0,36.0,36.0,2.449489742783178,2.449489742783178,6.2,6.2,38.440000000000005,38.440000000000005,2.4899799195977463,2.4899799195977463,11.0,11.0,121.0,121.0,3.3166247903554,3.3166247903554,5.8,5.8,33.64,33.64,2.4083189157584592,2.4083189157584592,0.6,0.6,0.36,0.36,0.7745966692414834,0.7745966692414834,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,169.0,169.0,3.605551275463989,3.605551275463989,50.056,50.056,2505.6031359999997,2505.6031359999997,7.075026501717149,7.075026501717149,1040.0,1.6,1.6,2.5600000000000005,2.5600000000000005,1.2649110640673518,1.2649110640673518,8.0,8.0,64.0,64.0,2.8284271247461903,2.8284271247461903,7.4,7.4,54.760000000000005,54.760000000000005,2.7202941017470885,2.7202941017470885,11.0,11.0,121.0,121.0,3.3166247903554,3.3166247903554,5.0,5.0,25.0,25.0,2.23606797749979,2.23606797749979,1.4,1.4,1.9599999999999997,1.9599999999999997,1.1832159566199232,1.1832159566199232,0.0,0.0,0.0,0.0,0.0,0.0,11.8,11.8,139.24,139.24,3.4351128074635335,3.4351128074635335,53.45,53.45,2856.9025,2856.9025,7.310950690573696,7.310950690573696
51,1780,1729,1729,2008/2009,14,2008-11-23 00:00:00,489173,8472,8654,0,1,2.1,3.4,3.5,2.15,3.15,3.15,-1,1,4,6,11,5,12,16,4,2,2,1,0,0,47,7,55.0,45.0,946,999,0.0,0.0,0.0,0,0.0,2.0,985.0,0.8,0.8,0.6400000000000001,0.6400000000000001,0.8944271909999159,0.8944271909999159,7.4,7.4,54.760000000000005,54.760000000000005,2.7202941017470885,2.7202941017470885,5.4,5.4,29.160000000000004,29.160000000000004,2.32379000772445,2.32379000772445,12.6,12.6,158.76,158.76,3.5496478698597698,3.5496478698597698,5.6,5.6,31.359999999999996,31.359999999999996,2.3664319132398464,2.3664319132398464,1.8,1.8,3.24,3.24,1.3416407864998738,1.3416407864998738,0.0,0.0,0.0,0.0,0.0,0.0,9.6,9.6,92.16,92.16,3.0983866769659336,3.0983866769659336,48.6,48.6,2361.96,2361.96,6.971370023173351,6.971370023173351,960.0,0.6,0.6,0.36,0.36,0.7745966692414834,0.7745966692414834,3.4,3.4,11.559999999999999,11.559999999999999,1.8439088914585775,1.8439088914585775,3.4,3.4,11.559999999999999,11.559999999999999,1.8439088914585775,1.8439088914585775,10.0,10.0,100.0,100.0,3.1622776601683795,3.1622776601683795,4.0,4.0,16.0,16.0,2.0,2.0,1.6,1.6,2.5600000000000005,2.5600000000000005,1.2649110640673518,1.2649110640673518,0.0,0.0,0.0,0.0,0.0,0.0,11.4,11.4,129.96,129.96,3.3763886032268267,3.3763886032268267,47.75,47.75,2280.0625,2280.0625,6.910137480542627,6.910137480542627
52,1781,1729,1729,2008/2009,14,2008-11-23 00:00:00,489174,8586,8655,1,0,1.73,3.75,4.75,1.7,3.35,4.65,1,1,10,10,8,3,14,17,6,6,2,3,0,1,18,6,58.5,41.5,1014,955,0.0,0.0,0.0,0,2.0,2.0,969.0,1.6,1.6,2.5600000000000005,2.5600000000000005,1.2649110640673518,1.2649110640673518,6.0,6.0,36.0,36.0,2.449489742783178,2.449489742783178,6.2,6.2,38.440000000000005,38.440000000000005,2.4899799195977463,2.4899799195977463,13.6,13.6,184.95999999999998,184.95999999999998,3.687817782917155,3.687817782917155,5.6,5.6,31.359999999999996,31.359999999999996,2.3664319132398464,2.3664319132398464,2.0,2.0,4.0,4.0,1.4142135623730951,1.4142135623730951,0.2,0.2,0.04000000000000001,0.04000000000000001,0.4472135954999579,0.4472135954999579,8.6,8.6,73.96,73.96,2.932575659723036,2.932575659723036,46.95,46.95,2204.3025000000002,2204.3025000000002,6.85200700525036,6.85200700525036,1000.0,2.0,2.0,4.0,4.0,1.4142135623730951,1.4142135623730951,4.0,4.0,16.0,16.0,2.0,2.0,5.0,5.0,25.0,25.0,2.23606797749979,2.23606797749979,13.0,13.0,169.0,169.0,3.605551275463989,3.605551275463989,4.0,4.0,16.0,16.0,2.0,2.0,1.8,1.8,3.24,3.24,1.3416407864998738,1.3416407864998738,0.2,0.2,0.04000000000000001,0.04000000000000001,0.4472135954999579,0.4472135954999579,15.2,15.2,231.04,231.04,3.8987177379235853,3.8987177379235853,47.55,47.55,2261.0024999999996,2261.0024999999996,6.895650803223725,6.895650803223725
53,1782,1729,1729,2008/2009,14,2008-11-22 00:00:00,489175,10252,10260,0,0,5.0,3.6,1.73,4.45,3.3,1.75,0,0,7,5,3,6,13,16,3,6,1,0,0,0,11,12,40.25,59.75,1017,1028,0.0,0.0,0.0,0,2.0,3.0,1029.0,2.6,2.6,6.760000000000001,6.760000000000001,1.61245154965971,1.61245154965971,9.8,9.8,96.04000000000002,96.04000000000002,3.1304951684997055,3.1304951684997055,8.6,8.6,73.96,73.96,2.932575659723036,2.932575659723036,10.8,10.8,116.64000000000001,116.64000000000001,3.286335345030997,3.286335345030997,5.4,5.4,29.160000000000004,29.160000000000004,2.32379000772445,2.32379000772445,1.8,1.8,3.24,3.24,1.3416407864998738,1.3416407864998738,0.0,0.0,0.0,0.0,0.0,0.0,13.6,13.6,184.95999999999998,184.95999999999998,3.687817782917155,3.687817782917155,53.7,53.7,2883.6900000000005,2883.6900000000005,7.328028384224504,7.328028384224504,1016.0,2.0,2.0,4.0,4.0,1.4142135623730951,1.4142135623730951,4.4,4.4,19.360000000000003,19.360000000000003,2.0976176963403033,2.0976176963403033,4.6,4.6,21.159999999999997,21.159999999999997,2.1447610589527217,2.1447610589527217,14.4,14.4,207.36,207.36,3.794733192202055,3.794733192202055,5.8,5.8,33.64,33.64,2.4083189157584592,2.4083189157584592,1.8,1.8,3.24,3.24,1.3416407864998738,1.3416407864998738,0.0,0.0,0.0,0.0,0.0,0.0,12.2,12.2,148.83999999999997,148.83999999999997,3.492849839314596,3.492849839314596,52.4,52.4,2745.7599999999998,2745.7599999999998,7.238784428341543,7.238784428341543
54,1783,1729,1729,2008/2009,14,2008-11-22 00:00:00,489176,8549,8559,1,3,1.91,3.4,4.33,1.8,3.25,4.2,-1,4,10,2,12,6,11,17,8,0,2,5,0,0,10,10,52.5,47.5,1025,1028,0.0,0.0,0.0,0,1.0,0.0,1012.0,1.2,1.2,1.44,1.44,1.0954451150103321,1.0954451150103321,8.6,8.6,73.96,73.96,2.932575659723036,2.932575659723036,5.6,5.6,31.359999999999996,31.359999999999996,2.3664319132398464,2.3664319132398464,13.2,13.2,174.23999999999998,174.23999999999998,3.63318042491699,3.63318042491699,5.8,5.8,33.64,33.64,2.4083189157584592,2.4083189157584592,1.2,1.2,1.44,1.44,1.0954451150103321,1.0954451150103321,0.0,0.0,0.0,0.0,0.0,0.0,12.2,12.2,148.83999999999997,148.83999999999997,3.492849839314596,3.492849839314596,49.7,49.7,2470.09,2470.09,7.049822692805827,7.049822692805827,1041.0,1.6,1.6,2.5600000000000005,2.5600000000000005,1.2649110640673518,1.2649110640673518,5.4,5.4,29.160000000000004,29.160000000000004,2.32379000772445,2.32379000772445,5.2,5.2,27.040000000000003,27.040000000000003,2.280350850198276,2.280350850198276,11.4,11.4,129.96,129.96,3.3763886032268267,3.3763886032268267,3.8,3.8,14.44,14.44,1.9493588689617927,1.9493588689617927,1.8,1.8,3.24,3.24,1.3416407864998738,1.3416407864998738,0.0,0.0,0.0,0.0,0.0,0.0,14.4,14.4,207.36,207.36,3.794733192202055,3.794733192202055,45.15,45.15,2038.5224999999998,2038.5224999999998,6.719374970932936,6.719374970932936
55,1784,1729,1729,2008/2009,14,2008-11-22 00:00:00,489177,8456,9825,3,0,3.25,3.4,2.2,3.25,3.15,2.1,1,3,4,5,6,6,17,16,3,3,0,1,0,0,10,6,47.75,52.25,962,981,0.0,0.0,0.0,0,1.0,3.0,998.0,1.6,1.6,2.5600000000000005,2.5600000000000005,1.2649110640673518,1.2649110640673518,7.8,7.8,60.839999999999996,60.839999999999996,2.792848008753788,2.792848008753788,8.6,8.6,73.96,73.96,2.932575659723036,2.932575659723036,10.8,10.8,116.64000000000001,116.64000000000001,3.286335345030997,3.286335345030997,7.0,7.0,49.0,49.0,2.6457513110645907,2.6457513110645907,1.6,1.6,2.5600000000000005,2.5600000000000005,1.2649110640673518,1.2649110640673518,0.2,0.2,0.04000000000000001,0.04000000000000001,0.4472135954999579,0.4472135954999579,17.4,17.4,302.75999999999993,302.75999999999993,4.171330722922842,4.171330722922842,59.1,59.1,3492.81,3492.81,7.687652437513028,7.687652437513028,945.0,1.0,1.0,1.0,1.0,1.0,1.0,7.2,7.2,51.84,51.84,2.6832815729997477,2.6832815729997477,4.4,4.4,19.360000000000003,19.360000000000003,2.0976176963403033,2.0976176963403033,15.2,15.2,231.04,231.04,3.8987177379235853,3.8987177379235853,4.4,4.4,19.360000000000003,19.360000000000003,2.0976176963403033,2.0976176963403033,1.8,1.8,3.24,3.24,1.3416407864998738,1.3416407864998738,0.4,0.4,0.16000000000000003,0.16000000000000003,0.6324555320336759,0.6324555320336759,11.0,11.0,121.0,121.0,3.3166247903554,3.3166247903554,48.1,48.1,2313.61,2313.61,6.935416353759881,6.935416353759881
56,1785,1729,1729,2008/2009,14,2008-11-22 00:00:00,489178,8462,8667,2,2,1.8,3.6,4.5,1.8,3.25,4.25,0,4,4,7,7,8,12,14,7,7,2,1,0,0,12,12,57.25,42.75,972,971,0.0,0.0,0.0,0,1.0,0.0,971.0,1.4,1.4,1.9599999999999997,1.9599999999999997,1.1832159566199232,1.1832159566199232,4.6,4.6,21.159999999999997,21.159999999999997,2.1447610589527217,2.1447610589527217,5.4,5.4,29.160000000000004,29.160000000000004,2.32379000772445,2.32379000772445,13.0,13.0,169.0,169.0,3.605551275463989,3.605551275463989,4.0,4.0,16.0,16.0,2.0,2.0,1.6,1.6,2.5600000000000005,2.5600000000000005,1.2649110640673518,1.2649110640673518,0.0,0.0,0.0,0.0,0.0,0.0,12.4,12.4,153.76000000000002,153.76000000000002,3.521363372331802,3.521363372331802,50.884,50.884,2589.1814560000003,2589.1814560000003,7.133302180617333,7.133302180617333,972.0,0.6,0.6,0.36,0.36,0.7745966692414834,0.7745966692414834,5.0,5.0,25.0,25.0,2.23606797749979,2.23606797749979,5.8,5.8,33.64,33.64,2.4083189157584592,2.4083189157584592,10.8,10.8,116.64000000000001,116.64000000000001,3.286335345030997,3.286335345030997,4.4,4.4,19.360000000000003,19.360000000000003,2.0976176963403033,2.0976176963403033,1.2,1.2,1.44,1.44,1.0954451150103321,1.0954451150103321,0.0,0.0,0.0,0.0,0.0,0.0,9.2,9.2,84.63999999999999,84.63999999999999,3.03315017762062,3.03315017762062,45.85,45.85,2102.2225000000003,2102.2225000000003,6.7712628068920795,6.7712628068920795
57,1786,1729,1729,2008/2009,14,2008-11-22 00:00:00,489179,10194,8659,1,0,2.2,3.3,3.4,2.1,3.15,3.25,1,1,9,3,2,6,11,9,4,0,1,0,0,0,17,17,55.5,44.5,1013,935,0.0,0.0,0.0,0,0.0,0.0,948.0,0.6,0.6,0.36,0.36,0.7745966692414834,0.7745966692414834,3.8,3.8,14.44,14.44,1.9493588689617927,1.9493588689617927,6.2,6.2,38.440000000000005,38.440000000000005,2.4899799195977463,2.4899799195977463,9.4,9.4,88.36000000000001,88.36000000000001,3.0659419433511785,3.0659419433511785,5.0,5.0,25.0,25.0,2.23606797749979,2.23606797749979,1.6,1.6,2.5600000000000005,2.5600000000000005,1.2649110640673518,1.2649110640673518,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,121.0,121.0,3.3166247903554,3.3166247903554,47.05,47.05,2213.7025,2213.7025,6.859300255857007,6.859300255857007,1000.0,0.8,0.8,0.6400000000000001,0.6400000000000001,0.8944271909999159,0.8944271909999159,1.8,1.8,3.24,3.24,1.3416407864998738,1.3416407864998738,3.4,3.4,11.559999999999999,11.559999999999999,1.8439088914585775,1.8439088914585775,13.8,13.8,190.44000000000003,190.44000000000003,3.714835124201342,3.714835124201342,2.8,2.8,7.839999999999999,7.839999999999999,1.6733200530681511,1.6733200530681511,2.6,2.6,6.760000000000001,6.760000000000001,1.61245154965971,1.61245154965971,0.0,0.0,0.0,0.0,0.0,0.0,7.4,7.4,54.760000000000005,54.760000000000005,2.7202941017470885,2.7202941017470885,46.55,46.55,2166.9024999999997,2166.9024999999997,6.822756041366275,6.822756041366275
58,1787,1729,1729,2008/2009,14,2008-11-24 00:00:00,489180,8528,8668,1,0,2.5,3.3,2.88,2.5,3.15,2.6,1,1,7,5,6,5,9,8,3,3,0,0,0,0,13,15,45.67,54.33,1004,1014,0.0,0.0,0.0,0,1.0,1.0,1031.0,1.6,1.6,2.5600000000000005,2.5600000000000005,1.2649110640673518,1.2649110640673518,4.6,4.6,21.159999999999997,21.159999999999997,2.1447610589527217,2.1447610589527217,6.4,6.4,40.96000000000001,40.96000000000001,2.5298221281347035,2.5298221281347035,11.0,11.0,121.0,121.0,3.3166247903554,3.3166247903554,5.2,5.2,27.040000000000003,27.040000000000003,2.280350850198276,2.280350850198276,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,20.2,408.03999999999996,408.03999999999996,4.494441010848846,4.494441010848846,51.9,51.9,2693.6099999999997,2693.6099999999997,7.20416546173115,7.20416546173115,987.0,1.0,1.0,1.0,1.0,1.0,1.0,6.6,6.6,43.559999999999995,43.559999999999995,2.569046515733026,2.569046515733026,8.2,8.2,67.24,67.24,2.8635642126552705,2.8635642126552705,12.4,12.4,153.76000000000002,153.76000000000002,3.521363372331802,3.521363372331802,6.6,6.6,43.559999999999995,43.559999999999995,2.569046515733026,2.569046515733026,2.0,2.0,4.0,4.0,1.4142135623730951,1.4142135623730951,0.2,0.2,0.04000000000000001,0.04000000000000001,0.4472135954999579,0.4472135954999579,15.4,15.4,237.16000000000003,237.16000000000003,3.924283374069717,3.924283374069717,50.4,50.4,2540.16,2540.16,7.0992957397195395,7.0992957397195395
59,1788,1729,1729,2008/2009,14,2008-11-22 00:00:00,489181,8455,10261,0,0,1.2,6.0,19.0,1.2,5.5,12.0,0,0,17,0,16,2,12,14,8,1,0,2,0,0,21,5,62.25,37.75,1064,1014,0.0,0.0,0.0,0,3.0,2.0,1012.0,1.6,1.6,2.5600000000000005,2.5600000000000005,1.2649110640673518,1.2649110640673518,4.4,4.4,19.360000000000003,19.360000000000003,2.0976176963403033,2.0976176963403033,7.4,7.4,54.760000000000005,54.760000000000005,2.7202941017470885,2.7202941017470885,12.2,12.2,148.83999999999997,148.83999999999997,3.492849839314596,3.492849839314596,4.0,4.0,16.0,16.0,2.0,2.0,1.4,1.4,1.9599999999999997,1.9599999999999997,1.1832159566199232,1.1832159566199232,0.0,0.0,0.0,0.0,0.0,0.0,12.2,12.2,148.83999999999997,148.83999999999997,3.492849839314596,3.492849839314596,49.21,49.21,2421.6241,2421.6241,7.014983962918233,7.014983962918233,1066.0,3.4,3.4,11.559999999999999,11.559999999999999,1.8439088914585775,1.8439088914585775,6.6,6.6,43.559999999999995,43.559999999999995,2.569046515733026,2.569046515733026,9.8,9.8,96.04000000000002,96.04000000000002,3.1304951684997055,3.1304951684997055,9.6,9.6,92.16,92.16,3.0983866769659336,3.0983866769659336,7.0,7.0,49.0,49.0,2.6457513110645907,2.6457513110645907,1.2,1.2,1.44,1.44,1.0954451150103321,1.0954451150103321,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,256.0,256.0,4.0,4.0,55.65,55.65,3096.9224999999997,3096.9224999999997,7.459892760623306,7.459892760623306
